pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10,Filename,pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.nprocs64bit,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nport,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.interactive_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous,callbacks.ngeneric,label
-0.2734893136610389,-3.422752068590303,2.52537148033771,0.6434165175270318,-0.0986627370213466,-0.2025254701017991,0.0123266518034928,0.0910879771341429,-0.9583681402787064,0.4913962845208647,Spyware-TIBS-3a9761469b4af524762205221f937a180f559960410e9f87fbfe6f68d9eb2adf-10.raw,0.1764705882352941,0.1428571428571428,0.5367335665623273,,0.9304914403592406,0.414054054054054,0.9929347826086958,0.5150661174940386,0.9256234603559388,,0.2636746143057503,0.6410564225690276,0.2962962962962963,0.4459459459459459,0.3908045977011494,0.2363636363636363,0.6918604651162791,0.5098039215686274,0.3709677419354839,0.465648854961832,0.3809523809523809,0.34375,0.3809523809523809,0.3808289981733425,0.2345716518677132,0.3808289981733425,0.0112359550561797,4.630058338735068e-05,0.0112359550561797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.2327563936967193,0.1830985915492957,0.4305322128851538,1.0,1.0,1.0,,1.0,1.0,,0.7272727272727273,1.0,,,1
-0.2539859276746945,-3.745082620916411,2.3174866803807297,0.4779167622990543,-0.0271686325127126,-0.4692891811406837,0.4022243986572115,0.1184541200994707,-0.436110960926299,-0.0264137635403892,Spyware-TIBS-4f4091323fa48a901e1e188199a12a30ff363129ad53d4a08d68528c666b1e68-10.raw,0.1764705882352941,0.1428571428571428,0.5610384827840177,,0.9374095923321716,0.4086486486486486,0.9816770186335404,0.519835248211576,0.9330261199296328,,0.2636746143057503,0.6476590636254502,0.2962962962962963,0.4459459459459459,0.425287356321839,0.2363636363636363,0.6918604651162791,0.5098039215686274,0.3709677419354839,0.4503816793893129,0.3809523809523809,0.34375,0.3809523809523809,0.3860046145838139,0.243652706029865,0.3860046145838139,0.0112359550561797,4.630058338735068e-05,0.0112359550561797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.2327563936967193,0.1830985915492957,0.2894957983193275,1.0,1.0,1.0,,1.0,1.0,,0.7272727272727273,1.0,,,1
-5.100188585696337,0.6977409772356065,-1.0279065815422477,-0.3594848099783369,-0.2379485307100294,0.5800085140082613,-0.4411340461646524,0.3816739300497254,-0.7212134381783579,-0.0118324793441709,Spyware-TIBS-1f1f72fe1f6c70cc59e2a4c2b95df0da7c4eb26381c2eed8445227f40db3f7a1-6.raw,0.0,0.0,0.6700423494752348,,0.6834390876729965,0.0443243243243243,0.7995059288537549,0.0394537177541729,0.6612689808688952,,0.1683029453015427,0.0702280912364946,0.0,0.0386100386100386,0.0597701149425287,0.0181818181818181,0.0203488372093023,0.0196078431372549,0.021505376344086,0.0610687022900763,0.238095238095238,0.15625,0.238095238095238,0.523978816875774,0.4344045308964054,0.523978816875774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.4007890843333884,0.2829705505761845,0.4818181818181817,0.0,0.6363636363636364,0.5,,0.6666666666666666,0.6666666666666666,,0.1818181818181818,1.0,,,1
-5.277384266482835,0.4522390359009671,-0.4627218471478114,0.0684749823955728,-0.1809091310495959,-0.0653709388795136,-0.6119497621477634,0.2437707474983004,0.7771772481169101,0.4584930879310753,Spyware-TIBS-5d380e4063a71521883a8c322328dbdaf828d587613fcb87fff06f1250696a27-3.raw,0.0,0.0,0.9690664702633032,,0.7454737561906025,0.041081081081081,0.7909090909090911,0.0730544114459137,0.7276482010131773,,0.1669004207573632,0.0696278511404561,0.0,0.0328185328185328,0.3471264367816092,0.0181818181818181,0.0203488372093023,0.0196078431372549,0.010752688172043,0.0610687022900763,0.2142857142857142,0.140625,0.2142857142857142,0.4724320173716093,0.3901419099051962,0.4724320173716093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.4007890843333884,0.2829705505761845,0.4818181818181817,0.0,0.6363636363636364,0.5,,0.6666666666666666,0.6666666666666666,,0.1818181818181818,1.0,,,1
-0.972038719311759,-3.5135630282638624,2.4448390513359524,0.6503395438418272,-0.0532798060399656,-0.2470942488397827,0.3656706581367503,0.0778874279291755,-0.0847006724581767,0.0237896005119413,Spyware-TIBS-0cfbc1046bbbe2d1603df1fedde6652a4542e1ec4f2c0df4ab1d426ff60ba715-8.raw,0.1470588235294117,0.0714285714285714,0.6570579048943991,,0.9653151346337596,0.3394594594594594,0.938647342995169,0.4812486451333189,0.9628860060215036,,0.2622720897615708,0.617046818727491,0.2592592592592592,0.4247104247104247,0.4390804597701149,0.2,0.4331395348837209,0.4509803921568627,0.3494623655913978,0.4122137404580153,0.3333333333333333,0.296875,0.3333333333333333,0.3688370824387161,0.2427740071603362,0.3688370824387161,0.0112359550561797,4.630058338735068e-05,0.0112359550561797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.2555756479807115,0.1966614501825767,0.3156136528685546,1.0,1.0,1.0,,1.0,1.0,,0.7272727272727273,1.0,,,1
-5.271395300860961,0.4638035756819335,-0.4849557522409241,0.0513738512601165,-0.1839346334478973,-0.0356623582467297,-0.5970974003632761,0.2220464525920489,0.7206218761504218,0.4397898100520331,Spyware-TIBS-4e65b0d172187e6938edfb8f499cde610cc5a34985b4ba9b309e5c7069e7b8bd-3.raw,0.0,0.0,0.9535997053949548,,0.739070177504914,0.041081081081081,0.7909090909090911,0.0695859527422501,0.7207961524821543,,0.1669004207573632,0.0696278511404561,0.0,0.0328185328185328,0.3379310344827586,0.0181818181818181,0.0203488372093023,0.0196078431372549,0.010752688172043,0.0610687022900763,0.2142857142857142,0.140625,0.2142857142857142,0.4724320173716093,0.3901419099051962,0.4724320173716093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.4007890843333884,0.2829705505761845,0.4818181818181817,0.0,0.6363636363636364,0.5,,0.6666666666666666,0.6666666666666666,,0.1818181818181818,1.0,,,1
-0.232354785454506,-3.8018366507244976,2.422497953106258,0.5537338465690324,-0.004003591297821,-0.6531067511189034,0.3284981660549099,0.2116673409450133,-0.0234102155671552,0.1201175171461201,Spyware-TIBS-1efdeb94cc56a153cab3066f602f5eb47a42fdf70441069ac36bc090e294ba26-9.raw,0.1764705882352941,0.1428571428571428,0.6339532314490886,,0.95659174098439,0.4086486486486486,0.9816770186335404,0.5330587470192933,0.9535516760203302,,0.2636746143057503,0.6596638655462185,0.2962962962962963,0.4459459459459459,0.5126436781609195,0.2363636363636363,0.6918604651162791,0.5098039215686274,0.3709677419354839,0.4503816793893129,0.3809523809523809,0.34375,0.3809523809523809,0.3860046145838139,0.243652706029865,0.3860046145838139,0.0112359550561797,4.630058338735068e-05,0.0112359550561797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.2327563936967193,0.1830985915492957,0.2894957983193275,1.0,1.0,1.0,,1.0,1.0,,0.7272727272727273,1.0,,,1
-5.272891927602451,0.6458074500392463,-0.8314655501131353,-0.2112652535055393,-0.2510042256271394,0.5200461026745763,-0.3512430185154067,-0.1021936749713773,-0.4921474514110569,0.026517432155691,Spyware-TIBS-4e65b0d172187e6938edfb8f499cde610cc5a34985b4ba9b309e5c7069e7b8bd-4.raw,0.0,0.0,0.6906647026330326,,0.6658292462873536,0.041081081081081,0.7909090909090911,0.0299154563190982,0.6424258474085829,,0.1626928471248246,0.0330132052821128,0.0,0.0328185328185328,0.1057471264367816,0.0181818181818181,0.0203488372093023,0.0196078431372549,0.010752688172043,0.0610687022900763,0.2142857142857142,0.140625,0.2142857142857142,0.4724320173716093,0.3901419099051962,0.4724320173716093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.4007890843333884,0.2829705505761845,0.4818181818181817,0.0,0.6363636363636364,0.5,,0.6666666666666666,0.6666666666666666,,0.1818181818181818,1.0,,,1
-5.298720284693932,0.7232939591996791,-0.9654450513978236,-0.3073678438425727,-0.2763502884114632,0.7404486601768919,-0.2666617876310819,-0.220418687719144,-0.9379301689969596,-0.1359571099174348,Spyware-TIBS-3ba4be964cd4c7a5ef3da7abfed484aacf492d7eb879c54e79db734db7a1f3cf-5.raw,0.0,0.0,0.6184864665807401,,0.634611800194623,0.041081081081081,0.7909090909090911,0.0130067201387383,0.6090221108198476,,0.1626928471248246,0.0168067226890756,0.0,0.0328185328185328,0.0068965517241379,0.0181818181818181,0.0203488372093023,0.0196078431372549,0.010752688172043,0.0610687022900763,0.2142857142857142,0.140625,0.2142857142857142,0.4724320173716093,0.3901419099051962,0.4724320173716093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.4007890843333884,0.2829705505761845,0.4818181818181817,0.0,0.6363636363636364,0.5,,0.6666666666666666,0.6666666666666666,,0.1818181818181818,1.0,,,1
-5.279614252058101,0.3996760696711188,-0.3976258808340329,0.1321975363322338,-0.1792844174664748,-0.1369287328273382,-0.6338438010136163,0.3111793633512001,0.7813723906232717,0.4541545450885471,Spyware-TIBS-0f624c1b97ad1d04f9173ecb49bb1ac94277c66c6879746033efa0d49952742a-2.raw,0.0,0.0,0.9742220585527528,,0.7782920969547552,0.041081081081081,0.7909090909090911,0.0908302623021894,0.7627649497346682,,0.1767180925666199,0.0834333733493397,0.0,0.0328185328185328,0.3494252873563218,0.0181818181818181,0.0203488372093023,0.0196078431372549,0.010752688172043,0.0610687022900763,0.2142857142857142,0.140625,0.2142857142857142,0.4724320173716093,0.3901419099051962,0.4724320173716093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.4007890843333884,0.2829705505761845,0.4818181818181817,0.0,0.6363636363636364,0.5,,0.6666666666666666,0.6666666666666666,,0.1818181818181818,1.0,,,1
-0.2402611133072047,-3.7873442151048367,2.394651039678078,0.5332354299823838,-0.0110287316682043,-0.6003066811057717,0.349219554888151,0.1869124390506965,-0.1497300865994273,0.0754423634844384,Spyware-TIBS-3b63fad1545031b6e3e133a2f900fb18873bbee514e0b3ce8417d33afe1bce31-10.raw,0.1764705882352941,0.1428571428571428,0.61369913459768,,0.9521892806379794,0.4086486486486486,0.9816770186335404,0.5300238456535877,0.948840892655252,,0.2636746143057503,0.6584633853541416,0.2962962962962963,0.4459459459459459,0.4850574712643678,0.2363636363636363,0.6918604651162791,0.5098039215686274,0.3709677419354839,0.4503816793893129,0.3809523809523809,0.34375,0.3809523809523809,0.3860046145838139,0.243652706029865,0.3860046145838139,0.0112359550561797,4.630058338735068e-05,0.0112359550561797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.2327563936967193,0.1830985915492957,0.2894957983193275,1.0,1.0,1.0,,1.0,1.0,,0.7272727272727273,1.0,,,1
-0.2508032256823597,-3.813337925576709,2.4268266464204777,0.5497873875946677,-0.0256241676266947,-0.5786162601303299,0.3840748009416558,0.0964769647733019,-0.3692360941931654,-0.0022282590147239,Spyware-TIBS-0f624c1b97ad1d04f9173ecb49bb1ac94277c66c6879746033efa0d49952742a-10.raw,0.1764705882352941,0.1428571428571428,0.5772417602651445,,0.9487302046515136,0.4172972972972973,0.9996894409937888,0.527639280294819,0.9451395628684048,,0.2636746143057503,0.6602641056422569,0.2962962962962963,0.4459459459459459,0.4459770114942529,0.2363636363636363,0.6918604651162791,0.5098039215686274,0.3709677419354839,0.4809160305343511,0.3809523809523809,0.34375,0.3809523809523809,0.3777425203109119,0.2291561669445515,0.3777425203109119,0.0112359550561797,4.630058338735068e-05,0.0112359550561797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.2327563936967193,0.1830985915492957,0.2894957983193275,1.0,1.0,1.0,,1.0,1.0,,0.7272727272727273,1.0,,,1
-0.9205508881144696,-3.573622529702174,2.5126316005247733,0.6729603902338271,-0.0516882697042133,-0.2983583297161712,0.3782511566115374,0.0930614852952246,-0.0842893288051478,0.06005936250698,Spyware-TIBS-03d5ee287fdddbfbc90cd0547b7dd0dffe3f47af2095015eca70cafb4d1ae254-8.raw,0.1470588235294117,0.0714285714285714,0.6612587546117282,,0.9695545408932662,0.3405405405405405,0.9409822866344602,0.4840667678300455,0.9674223159286156,,0.2622720897615708,0.6224489795918368,0.2592592592592592,0.4247104247104247,0.4459770114942529,0.2,0.4331395348837209,0.4509803921568627,0.3494623655913978,0.4122137404580153,0.3333333333333333,0.296875,0.3333333333333333,0.3677574413646678,0.2408561408855519,0.3677574413646678,0.0112359550561797,4.630058338735068e-05,0.0112359550561797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.2555756479807115,0.1966614501825767,0.3156136528685546,1.0,1.0,1.0,,1.0,1.0,,0.8181818181818182,1.0,,,1
-0.968277947515447,-3.5727107293416664,2.5358333803828113,0.7076814809301272,-0.0559203616234783,-0.3247256133074829,0.3631102081697911,0.0334691412547968,-0.09240850520208,0.0226677791520954,Spyware-TIBS-0f624c1b97ad1d04f9173ecb49bb1ac94277c66c6879746033efa0d49952742a-8.raw,0.1470588235294117,0.0714285714285714,0.6570579048943991,,0.9718372981099236,0.3481081081081081,0.9573268921095008,0.4855842185128983,0.9698649443401374,,0.2622720897615708,0.6308523409363745,0.2592592592592592,0.4247104247104247,0.4459770114942529,0.2,0.4331395348837209,0.4509803921568627,0.3494623655913978,0.4427480916030534,0.3333333333333333,0.296875,0.3333333333333333,0.3602483604917942,0.2275170661625533,0.3602483604917942,0.0112359550561797,4.630058338735068e-05,0.0112359550561797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.2555756479807115,0.1966614501825767,0.3156136528685546,1.0,1.0,1.0,,1.0,1.0,,0.7272727272727273,1.0,,,1
