timestamp,hostname,endpoint_id,os_type,pid,ppid,process_name,cmd,cpu_percent,memory,risk_score,label
1747112828,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,16129,1,GroupSessionService,/System/Library/Frameworks/GroupActivities.framework/Versions/A/XPCServices/GroupSessionService.xpc/Contents/MacOS/GroupSessionService,0.0,18071552,0,0
1747112828,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,549,1,assistant_cdmd,/System/Library/PrivateFrameworks/ContinuousDialogManagerService.framework/assistant_cdmd,0.0,11976704,0,0
1747112828,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,417,1,cfprefsd,/usr/sbin/cfprefsd agent,0.0,8323072,0,0
1747112828,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,556,1,com.apple.dock.extra,/System/Library/CoreServices/Dock.app/Contents/XPCServices/com.apple.dock.extra.xpc/Contents/MacOS/com.apple.dock.extra,0.0,38600704,0,0
1747112828,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,559,1,com.apple.geod,/System/Library/PrivateFrameworks/GeoServices.framework/Versions/A/XPCServices/com.apple.geod.xpc/Contents/MacOS/com.apple.geod,0.0,27377664,0,0
1747112833,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,13388,1,OSDUIHelper,/System/Library/CoreServices/OSDUIHelper.app/Contents/MacOS/OSDUIHelper,0.0,21905408,0,0
1747112833,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,569,1,mediaremoteagent,/System/Library/PrivateFrameworks/MediaRemote.framework/Support/mediaremoteagent,0.0,7372800,0,0
1747112833,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,953,1,WardaSynthesizer_x86_64,"/System/Library/PrivateFrameworks/MacinTalk.framework/Versions/A/PlugIns/WardaSynthesizer_x86_64.appex/Contents/MacOS/WardaSynthesizer_x86_64 -AppleLanguages (""en-US"")",0.0,1638400,0,0
1747112833,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,568,1,passd,/System/Library/PrivateFrameworks/PassKitCore.framework/passd,0.0,26558464,0,0
1747112833,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,684,1,XProtectPluginService,/Library/Apple/System/Library/CoreServices/XProtect.app/Contents/XPCServices/XProtectPluginService.xpc/Contents/MacOS/XProtectPluginService,0.0,8683520,0,0
1747112833,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,5380,1,AccountSubscriber,/System/Library/PrivateFrameworks/RemoteManagement.framework/XPCServices/AccountSubscriber.xpc/Contents/MacOS/AccountSubscriber,0.0,12058624,0,0
1747112833,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,16152,1,VTDecoderXPCService,/System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTDecoderXPCService.xpc/Contents/MacOS/VTDecoderXPCService,0.0,8978432,0,0
1747112833,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,939,930,Code Helper,"/private/var/folders/1g/wqnrzxcn43z2sgcvgbtwy28r0000gn/T/AppTranslocation/8A9296ED-5E59-48DB-8C5E-73613FABA55F/d/Visual Studio Code.app/Contents/Frameworks/Code Helper.app/Contents/MacOS/Code Helper --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=network --user-data-dir=/Users/jermainebaker/Library/Application Support/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --streaming-schemes --shared-files --field-trial-handle=1718379636,r,1996932021323151898,3353136425956139680,131072 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --seatbelt-client=39",0.0,24707072,0,0
1747112833,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,5337,1,devicecheckd,/System/Library/PrivateFrameworks/DeviceCheckInternal.framework/devicecheckd,0.0,4177920,0,0
1747112838,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,641,1,SafariNotificationAgent,/System/Cryptexes/App/usr/libexec/SafariNotificationAgent,0.0,10633216,0,0
1747112838,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,967,1,com.apple.SiriTTSService.TrialProxy,/System/Library/PrivateFrameworks/SiriTTSService.framework/Versions/A/XPCServices/com.apple.SiriTTSService.TrialProxy.xpc/Contents/MacOS/com.apple.SiriTTSService.TrialProxy,0.0,6340608,0,0
1747112838,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,16080,1,com.apple.audio.SandboxHelper,/System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper,0.0,4833280,0,0
1747112838,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,15269,1,storekitagent,/System/Library/Frameworks/StoreKit.framework/Support/storekitagent,0.0,26968064,0,0
1747112838,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,2951,1,MessagesBlastDoorService,/System/Library/PrivateFrameworks/MessagesBlastDoorSupport.framework/Versions/A/XPCServices/MessagesBlastDoorService.xpc/Contents/MacOS/MessagesBlastDoorService,0.0,83771392,0,0
1747112838,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,482,1,triald,/usr/libexec/triald,0.0,13418496,0,0
1747112838,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,534,1,replayd,/usr/libexec/replayd,0.0,13156352,0,0
1747112838,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,662,1,com.apple.appkit.xpc.openAndSavePanelService,/System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/com.apple.appkit.xpc.openAndSavePanelService.xpc/Contents/MacOS/com.apple.appkit.xpc.openAndSavePanelService,0.0,36487168,0,0
1747112838,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,955,1,com.apple.audio.SandboxHelper,/System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper,0.0,3817472,0,0
1747112838,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,536,1,suggestd,/System/Library/PrivateFrameworks/CoreSuggestions.framework/Versions/A/Support/suggestd,0.0,102318080,0,0
1747112838,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,563,1,sirittsd,/System/Library/PrivateFrameworks/SiriTTSService.framework/sirittsd,0.0,9715712,0,0
1747112843,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,2521,1,com.apple.CloudPhotosConfiguration,/System/Library/PrivateFrameworks/CloudPhotoServices.framework/Versions/A/XPCServices/com.apple.CloudPhotosConfiguration.xpc/Contents/MacOS/com.apple.CloudPhotosConfiguration,0.0,17580032,0,0
1747112843,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,13388,1,OSDUIHelper,/System/Library/CoreServices/OSDUIHelper.app/Contents/MacOS/OSDUIHelper,0.0,21905408,0,0
1747112843,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,437,1,ControlCenter,/System/Library/CoreServices/ControlCenter.app/Contents/MacOS/ControlCenter,0.0,71057408,0,0
1747112843,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,480,1,ndoagent,/System/Library/PrivateFrameworks/NewDeviceOutreach.framework/ndoagent,0.0,14860288,0,0
1747112843,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,525,1,NotificationCenter,/System/Library/CoreServices/NotificationCenter.app/Contents/MacOS/NotificationCenter,0.0,60932096,0,0
1747112843,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,2898,1,MessagesBlastDoorService,/System/Library/PrivateFrameworks/MessagesBlastDoorSupport.framework/Versions/A/XPCServices/MessagesBlastDoorService.xpc/Contents/MacOS/MessagesBlastDoorService,0.0,7585792,0,0
1747112843,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,4136,1,com.apple.siri-distributed-evaluation,/System/Library/PrivateFrameworks/DistributedEvaluation.framework/Versions/A/XPCServices/com.apple.siri-distributed-evaluation.xpc/Contents/MacOS/com.apple.siri-distributed-evaluation,0.0,7733248,0,0
1747112848,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,5433,1,AMPArtworkAgent,/System/Library/PrivateFrameworks/AMPLibrary.framework/Versions/A/Support/AMPArtworkAgent --launchd,0.0,36896768,0,0
1747112848,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,986,930,Code Helper (Plugin),"/private/var/folders/1g/wqnrzxcn43z2sgcvgbtwy28r0000gn/T/AppTranslocation/8A9296ED-5E59-48DB-8C5E-73613FABA55F/d/Visual Studio Code.app/Contents/Frameworks/Code Helper (Plugin).app/Contents/MacOS/Code Helper (Plugin) --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --inspect-port=0 --user-data-dir=/Users/jermainebaker/Library/Application Support/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --streaming-schemes --shared-files --field-trial-handle=1718379636,r,1996932021323151898,3353136425956139680,131072 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess",0.1,481509376,6,0
1747112848,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,512,1,AMPDeviceDiscoveryAgent,/System/Library/PrivateFrameworks/AMPDevices.framework/Versions/A/Support/AMPDeviceDiscoveryAgent --launchd,0.0,10158080,0,0
1747112848,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,14315,14299,node,node /Users/jermainebaker/EDR-platform/dashboard/node_modules/.bin/vite,0.0,132284416,0,0
1747112848,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,440,1,trustd,/usr/libexec/trustd --agent,0.0,19333120,0,0
1747112848,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,14316,14315,esbuild,/Users/jermainebaker/EDR-platform/dashboard/node_modules/@esbuild/darwin-arm64/bin/esbuild --service=0.25.2 --ping,0.1,18759680,0,0
1747112848,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,520,1,sharingd,/usr/libexec/sharingd,0.0,37552128,0,0
1747112848,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,643,1,contentlinkingd,/System/Library/PrivateFrameworks/Synapse.framework/Support/contentlinkingd,0.0,14254080,0,0
1747112853,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,937,1,MTLAssetUpgraderD,/usr/libexec/MTLAssetUpgraderD,0.0,13172736,0,0
1747112853,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,440,1,trustd,/usr/libexec/trustd --agent,0.2,19513344,0,0
1747112853,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,5336,1,SiriCoreMetricsWorker,/System/Library/ExtensionKit/Extensions/SiriCoreMetricsWorker.appex/Contents/MacOS/SiriCoreMetricsWorker,0.0,12730368,0,0
1747112853,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,438,1,ContextStoreAgent,/System/Library/PrivateFrameworks/CoreDuetContext.framework/Resources/ContextStoreAgent,0.0,29212672,0,0
1747112853,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,542,1,localizationswitcherd,/System/Library/PrivateFrameworks/IntlPreferences.framework/Support/localizationswitcherd,0.0,8257536,0,0
1747112853,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,649,1,StocksWidget,/System/Applications/Stocks.app/Contents/PlugIns/StocksWidget.appex/Contents/MacOS/StocksWidget,0.0,33783808,0,0
1747112853,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,16123,1,VisualizerService,/System/Applications/Music.app/Contents/XPCServices/VisualizerService.xpc/Contents/MacOS/VisualizerService,0.0,20512768,0,0
1747112858,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,581,1,com.apple.Safari.SearchHelper,/System/Library/PrivateFrameworks/SafariShared.framework/Versions/A/XPCServices/com.apple.Safari.SearchHelper.xpc/Contents/MacOS/com.apple.Safari.SearchHelper,0.0,21823488,0,0
1747112858,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,2898,1,MessagesBlastDoorService,/System/Library/PrivateFrameworks/MessagesBlastDoorSupport.framework/Versions/A/XPCServices/MessagesBlastDoorService.xpc/Contents/MacOS/MessagesBlastDoorService,0.0,7585792,0,0
1747112858,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,618,1,TextInputSwitcher,/System/Library/CoreServices/TextInputSwitcher.app/Contents/MacOS/TextInputSwitcher,0.0,19726336,0,0
1747112858,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,421,1,UserEventAgent,/usr/libexec/UserEventAgent (Aqua),0.0,21348352,0,0
1747112858,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,579,1,ReportCrash,/System/Library/CoreServices/ReportCrash agent,0.0,20463616,0,0
1747112858,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,940,930,Code Helper (Renderer),"/private/var/folders/1g/wqnrzxcn43z2sgcvgbtwy28r0000gn/T/AppTranslocation/8A9296ED-5E59-48DB-8C5E-73613FABA55F/d/Visual Studio Code.app/Contents/Frameworks/Code Helper (Renderer).app/Contents/MacOS/Code Helper (Renderer) --type=renderer --user-data-dir=/Users/jermainebaker/Library/Application Support/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --streaming-schemes --app-path=/private/var/folders/1g/wqnrzxcn43z2sgcvgbtwy28r0000gn/T/AppTranslocation/8A9296ED-5E59-48DB-8C5E-73613FABA55F/d/Visual Studio Code.app/Contents/Resources/app --enable-sandbox --enable-blink-features=HighlightAPI --first-renderer-process --lang=en-US --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=4 --time-ticks-at-unix-epoch=-1747039551578864 --launch-time-ticks=88000613 --shared-files --field-trial-handle=1718379636,r,1996932021323151898,3353136425956139680,131072 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --vscode-window-config=vscode:8078db25-8a55-43bb-a228-17fdcf3c5259 --seatbelt-client=53",2.9,336625664,0,0
1747112858,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,5573,1,mapssyncd,/System/Library/PrivateFrameworks/MapsSync.framework/mapssyncd,0.0,17940480,0,0
1747112858,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,8234,1,PlugInLibraryService,/System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService,0.0,2179072,0,0
1747112858,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,911,1,appstoreagent,/System/Library/PrivateFrameworks/AppStoreDaemon.framework/Support/appstoreagent,0.0,50659328,0,0
1747112863,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,580,1,bluetoothuserd,/usr/libexec/bluetoothuserd,0.0,17104896,0,0
1747112863,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,533,1,followupd,/System/Library/PrivateFrameworks/CoreFollowUp.framework/Versions/A/Support/followupd,0.0,13254656,0,0
1747112863,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,14222,1,com.apple.WebKit.WebContent,/System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent,0.0,188628992,0,0
1747112863,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,953,1,WardaSynthesizer_x86_64,"/System/Library/PrivateFrameworks/MacinTalk.framework/Versions/A/PlugIns/WardaSynthesizer_x86_64.appex/Contents/MacOS/WardaSynthesizer_x86_64 -AppleLanguages (""en-US"")",0.0,1638400,0,0
1747112863,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,5573,1,mapssyncd,/System/Library/PrivateFrameworks/MapsSync.framework/mapssyncd,0.0,17940480,0,0
1747112863,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,2951,1,MessagesBlastDoorService,/System/Library/PrivateFrameworks/MessagesBlastDoorSupport.framework/Versions/A/XPCServices/MessagesBlastDoorService.xpc/Contents/MacOS/MessagesBlastDoorService,0.0,83771392,0,0
1747112863,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,16120,1,Music,/System/Applications/Music.app/Contents/MacOS/Music,0.6,257589248,0,0
1747112863,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,1278,1,extensionkitservice,/System/Library/Frameworks/ExtensionFoundation.framework/Versions/A/XPCServices/extensionkitservice.xpc/Contents/MacOS/extensionkitservice,0.0,6012928,0,0
1747112863,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,441,1,gamecontrolleragentd,/usr/libexec/gamecontrolleragentd,0.0,7618560,0,0
1747112869,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,969,930,Code Helper,"/private/var/folders/1g/wqnrzxcn43z2sgcvgbtwy28r0000gn/T/AppTranslocation/8A9296ED-5E59-48DB-8C5E-73613FABA55F/d/Visual Studio Code.app/Contents/Frameworks/Code Helper.app/Contents/MacOS/Code Helper --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --user-data-dir=/Users/jermainebaker/Library/Application Support/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --bypasscsp-schemes --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --streaming-schemes --shared-files --field-trial-handle=1718379636,r,1996932021323151898,3353136425956139680,131072 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess",0.0,62373888,0,0
1747112869,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,12963,966,zsh,/bin/zsh -il,0.0,2752512,0,0
1747112869,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,17398,1,com.apple.WebKit.WebContent,/System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent,0.1,189710336,0,0
1747112869,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,1111,1,loginitemregisterd,/usr/libexec/loginitemregisterd,0.0,4997120,0,0
1747112869,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,1665,1,VTDecoderXPCService,/System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTDecoderXPCService.xpc/Contents/MacOS/VTDecoderXPCService,0.0,6356992,0,0
1747112869,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,645,1,CalendarWidgetExtension,/System/Applications/Calendar.app/Contents/PlugIns/CalendarWidgetExtension.appex/Contents/MacOS/CalendarWidgetExtension,0.0,31637504,0,0
1747112869,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,623,1,amsengagementd,/System/Library/PrivateFrameworks/AppleMediaServicesUI.framework/amsengagementd,0.0,34947072,0,0
1747112869,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,432,1,BackgroundTaskManagementAgent,/System/Library/PrivateFrameworks/BackgroundTaskManagement.framework/Support/BackgroundTaskManagementAgent.app/Contents/MacOS/BackgroundTaskManagementAgent,0.0,16203776,0,0
1747112869,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,561,1,cdpd,/System/Library/PrivateFrameworks/CoreCDP.framework/Versions/A/Resources/cdpd,0.0,14434304,0,0
1747112869,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,634,1,com.apple.WebKit.GPU,/System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.GPU.xpc/Contents/MacOS/com.apple.WebKit.GPU,0.2,211894272,0,0
1747112874,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,657,1,ScreenTimeWidgetExtension,/System/Library/CoreServices/Screen Time.app/Contents/PlugIns/ScreenTimeWidgetExtension.appex/Contents/MacOS/ScreenTimeWidgetExtension,0.0,54280192,0,0
1747112874,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,571,1,Keychain Circle Notification,/System/Library/CoreServices/Keychain Circle Notification.app/Contents/MacOS/Keychain Circle Notification,0.0,19415040,0,0
1747112874,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,2899,1,com.apple.audio.SandboxHelper,/System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper,0.0,3817472,0,0
1747112874,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,2532,1,com.apple.BKAgentService,/System/Library/PrivateFrameworks/BookKit.framework/Versions/A/XPCServices/com.apple.BKAgentService.xpc/Contents/MacOS/com.apple.BKAgentService,0.0,9273344,0,0
1747112874,JermainacStudio.attlocal.net,JermainacStudio.attlocal.net,darwin,925,1,reversetemplated,/System/Library/PrivateFrameworks/CoreSuggestions.framework/Versions/A/Support/reversetemplated,0.0,14548992,0,0
